fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 11.5,Under/No,,0.0289,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 12.5,Over/Si,,0.9552,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 12.5,Under/No,,0.0448,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 13.5,Over/Si,,0.9330,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 13.5,Under/No,,0.0670,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 14.5,Over/Si,,0.9062,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 14.5,Under/No,,0.0938,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 15.5,Over/Si,,0.8716,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 15.5,Under/No,,0.1284,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 16.5,Over/Si,,0.8317,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 16.5,Under/No,,0.1683,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 17.5,Over/Si,,0.7869,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 17.5,Under/No,,0.2131,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 18.5,Over/Si,,0.7362,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 18.5,Under/No,,0.2638,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 19.5,Over/Si,,0.6815,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 19.5,Under/No,,0.3185,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 20.5,Over/Si,,0.6242,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 20.5,Under/No,,0.3758,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 21.5,Over/Si,,0.5649,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 21.5,Under/No,,0.4351,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 22.5,Over/Si,,0.5038,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 22.5,Under/No,,0.4962,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 23.5,Over/Si,1.73,0.4459,0.5366,-0.0907,-0.2300,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 23.5,Under/No,2.00,0.5541,0.4634,0.0907,0.1082,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 24.5,Over/Si,,0.3896,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 24.5,Under/No,,0.6103,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 25.5,Over/Si,,0.3375,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 25.5,Under/No,,0.6625,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 26.5,Over/Si,,0.2893,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 26.5,Under/No,,0.7107,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 27.5,Over/Si,,0.2447,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 27.5,Under/No,,0.7552,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 28.5,Over/Si,,0.2057,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 28.5,Under/No,,0.7943,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 29.5,Over/Si,,0.1716,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 29.5,Under/No,,0.8284,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 30.5,Over/Si,,0.1411,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 30.5,Under/No,,0.8589,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 31.5,Over/Si,,0.1148,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros tot. O/U 31.5,Under/No,,0.8852,,,,v3.3-ref,Tiros,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 6.5,Over/Si,,0.9531,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 6.5,Under/No,,0.0469,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 7.5,Over/Si,,0.9240,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 7.5,Under/No,,0.0760,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 8.5,Over/Si,,0.8831,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 8.5,Under/No,,0.1169,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 9.5,Over/Si,,0.8324,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 9.5,Under/No,,0.1676,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 10.5,Over/Si,,0.7734,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 10.5,Under/No,,0.2266,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 11.5,Over/Si,,0.7070,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 11.5,Under/No,,0.2930,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 12.5,Over/Si,,0.6342,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 12.5,Under/No,,0.3658,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 13.5,Over/Si,,0.5601,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 13.5,Under/No,,0.4399,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 14.5,Over/Si,,0.4873,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 14.5,Under/No,,0.5127,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 15.5,Over/Si,1.91,0.4176,0.4853,-0.0677,-0.2028,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 15.5,Under/No,1.80,0.5824,0.5147,0.0677,0.0483,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 16.5,Over/Si,,0.3525,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 16.5,Under/No,,0.6475,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 17.5,Over/Si,,0.2935,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Athletic Club O/U 17.5,Under/No,,0.7065,,,,v3.3-ref,Tiros,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 5.5,Over/Si,,0.7370,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 5.5,Under/No,,0.2630,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 6.5,Over/Si,,0.6327,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 6.5,Under/No,,0.3673,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 7.5,Over/Si,,0.5269,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 7.5,Under/No,,0.4731,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 8.5,Over/Si,1.91,0.4253,0.4853,-0.0600,-0.1881,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 8.5,Under/No,1.80,0.5747,0.5147,0.0600,0.0345,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 9.5,Over/Si,,0.3329,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 9.5,Under/No,,0.6671,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 10.5,Over/Si,,0.2551,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 10.5,Under/No,,0.7449,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 11.5,Over/Si,,0.1895,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 11.5,Under/No,,0.8105,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 12.5,Over/Si,,0.1378,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 12.5,Under/No,,0.8622,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 13.5,Over/Si,,0.0990,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 13.5,Under/No,,0.9010,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 14.5,Over/Si,,0.0694,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 14.5,Under/No,,0.9306,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 15.5,Over/Si,,0.0479,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 15.5,Under/No,,0.9521,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 16.5,Over/Si,,0.0324,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Tiros Osasuna O/U 16.5,Under/No,,0.9676,,,,v3.3-ref,Tiros,Visitante,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 3.5,Over/Si,,0.9758,,,,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 3.5,Under/No,26.00,0.0242,0.0385,-0.0143,-0.3718,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 4.5,Over/Si,1.02,0.9422,0.9431,-0.0010,-0.0343,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 4.5,Under/No,17.00,0.0578,0.0569,0.0010,-0.0167,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 5.5,Over/Si,1.07,0.8877,0.8937,-0.0059,-0.0493,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 5.5,Under/No,9.00,0.1123,0.1063,0.0059,0.0105,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 6.5,Over/Si,1.17,0.8101,0.8109,-0.0008,-0.0555,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 6.5,Under/No,5.00,0.1899,0.1891,0.0008,-0.0503,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 7.5,Over/Si,1.33,0.7116,0.7091,0.0025,-0.0514,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 7.5,Under/No,3.25,0.2884,0.2909,-0.0025,-0.0627,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 8.5,Over/Si,1.57,0.6010,0.6365,-0.0355,-0.0558,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 8.5,Under/No,,0.3990,,,,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 9.5,Over/Si,1.91,0.4862,0.4852,0.0010,-0.0715,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 9.5,Under/No,1.80,0.5138,0.5148,-0.0010,-0.0751,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 10.5,Over/Si,2.62,0.3769,0.3549,0.0220,-0.0107,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 10.5,Under/No,1.44,0.6231,0.6451,-0.0220,-0.1002,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 11.5,Over/Si,3.50,0.2812,0.2685,0.0126,-0.0159,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 11.5,Under/No,1.28,0.7188,0.7315,-0.0126,-0.0763,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 12.5,Over/Si,5.00,0.2018,0.1891,0.0126,0.0088,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 12.5,Under/No,1.17,0.7983,0.8109,-0.0126,-0.0692,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 13.5,Over/Si,8.00,0.1388,0.1192,0.0196,0.1105,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 13.5,Under/No,1.08,0.8612,0.8808,-0.0196,-0.0673,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 14.5,Over/Si,11.00,0.0931,0.0871,0.0060,0.0240,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners tot. O/U 14.5,Under/No,1.05,0.9069,0.9129,-0.0060,-0.0477,v3.3-ref,Corners,Total,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 0.5,Over/Si,,0.9961,,,,v3.3-ref,Corners,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 0.5,Under/No,,0.0039,,,,v3.3-ref,Corners,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 1.5,Over/Si,,0.9771,,,,v3.3-ref,Corners,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 1.5,Under/No,,0.0229,,,,v3.3-ref,Corners,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 2.5,Over/Si,,0.9269,,,,v3.3-ref,Corners,Local,
2026-04-20 22:31,1391139,Athletic Club vs Osasuna,"('La Liga', False)",Corners Athletic Club O/U 2.5,Under/No,,0.0731,,,,v3.3-ref,Corners,Local,
