fecha_analisis,fixture_id,partido,competicion,mercado,lado,odds,modelo_prob,implied_prob,edge,ev_pct,metodo,categoria,alcance,resultado
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",1X2 -> Aldosivi gana,,5.75,0.1555,0.1652,-0.0096,-0.1058,v3.2-cal,1X2,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",1X2 -> Empate,,3.25,0.3644,0.2922,0.0722,0.1842,v3.2-cal,1X2,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",1X2 -> Racing Club gana,,1.75,0.4801,0.5426,-0.0625,-0.1598,v3.2-cal,1X2,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",DC -> Aldosivi o Empate (1X),,2.00,0.5199,0.2348,0.2850,0.0397,v3.2-cal,Doble Oportunidad,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",DC -> Aldosivi o Racing Club (12),,1.33,0.6356,0.3531,0.2825,-0.1546,v3.2-cal,Doble Oportunidad,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",DC -> Empate o Racing Club (X2),,1.14,0.8445,0.4120,0.4325,-0.0373,v3.2-cal,Doble Oportunidad,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",BTTS,Over/Si,2.50,0.2107,0.3750,-0.1643,-0.4732,v3.2-cal,BTTS,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",BTTS,Under/No,1.50,0.7893,0.6250,0.1643,0.1839,v3.2-cal,BTTS,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 0.5,Over/Si,1.12,0.7634,0.8427,-0.0793,-0.1449,v3.2-cal,Goles,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 0.5,Under/No,6.00,0.2366,0.1573,0.0793,0.4194,v3.2-cal,Goles,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 1.5,Over/Si,1.57,0.4696,0.5890,-0.1194,-0.2628,v3.2-cal,Goles,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 1.5,Under/No,2.25,0.5304,0.4110,0.1194,0.1935,v3.2-cal,Goles,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 2.5,Over/Si,2.70,0.1429,0.3478,-0.2050,-0.6143,v3.2-cal,Goles,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 2.5,Under/No,1.44,0.8571,0.6522,0.2050,0.2343,v3.2-cal,Goles,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 3.5,Over/Si,6.00,0.0610,0.1573,-0.0963,-0.6341,v3.2-cal,Goles,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 3.5,Under/No,1.12,0.9390,0.8427,0.0963,0.0517,v3.2-cal,Goles,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 4.5,Over/Si,15.00,0.0000,0.0643,-0.0643,-1.0000,v3.2-cal,Goles,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles tot. O/U 4.5,Under/No,1.03,1.0000,0.9357,0.0643,0.0300,v3.2-cal,Goles,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 0.5,Over/Si,2.00,0.3704,0.4638,-0.0934,-0.2593,v3.2-cal,Goles,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 0.5,Under/No,1.73,0.6296,0.5362,0.0934,0.0893,v3.2-cal,Goles,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 1.5,Over/Si,6.50,0.1000,0.1459,-0.0459,-0.3500,v3.2-cal,Goles,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 1.5,Under/No,1.11,0.9000,0.8541,0.0459,-0.0010,v3.2-cal,Goles,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 2.5,Over/Si,23.00,0.0000,0.0421,-0.0421,-1.0000,v3.2-cal,Goles,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Aldosivi O/U 2.5,Under/No,1.01,1.0000,0.9579,0.0421,0.0100,v3.2-cal,Goles,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 0.5,Over/Si,1.25,0.7028,0.7500,-0.0472,-0.1215,v3.2-cal,Goles,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 0.5,Under/No,3.75,0.2972,0.2500,0.0472,0.1144,v3.2-cal,Goles,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 1.5,Over/Si,2.25,0.2881,0.4110,-0.1229,-0.3517,v3.2-cal,Goles,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 1.5,Under/No,1.57,0.7119,0.5890,0.1229,0.1176,v3.2-cal,Goles,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 2.5,Over/Si,5.50,0.1707,0.1717,-0.0010,-0.0610,v3.2-cal,Goles,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Goles Racing Club O/U 2.5,Under/No,1.14,0.8293,0.8283,0.0010,-0.0546,v3.2-cal,Goles,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 11.5,Over/Si,,0.9808,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 11.5,Under/No,,0.0196,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 12.5,Over/Si,,0.9444,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 12.5,Under/No,,0.0588,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 13.5,Over/Si,,0.8760,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 13.5,Under/No,,0.1250,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 14.5,Over/Si,,0.8696,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 14.5,Under/No,,0.1304,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 15.5,Over/Si,,0.8362,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 15.5,Under/No,,0.1638,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 16.5,Over/Si,,0.7163,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 16.5,Under/No,,0.2837,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 17.5,Over/Si,,0.6629,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 17.5,Under/No,,0.3364,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 18.5,Over/Si,,0.6032,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 18.5,Under/No,,0.3968,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 19.5,Over/Si,,0.4971,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 19.5,Under/No,,0.4971,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 20.5,Over/Si,,0.4425,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 20.5,Under/No,,0.5610,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 21.5,Over/Si,,0.3364,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 21.5,Under/No,,0.6522,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Over/Si,1.91,0.2837,0.4853,-0.2016,-0.4584,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 22.5,Under/No,1.80,0.7163,0.5147,0.2016,0.2894,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 23.5,Over/Si,,0.2167,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 23.5,Under/No,,0.7833,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 24.5,Over/Si,,0.1638,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 24.5,Under/No,,0.8362,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 25.5,Over/Si,,0.1304,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 25.5,Under/No,,0.8696,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 26.5,Over/Si,,0.1250,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 26.5,Under/No,,0.8760,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 27.5,Over/Si,,0.0685,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 27.5,Under/No,,0.9296,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 28.5,Over/Si,,0.0513,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 28.5,Under/No,,0.9483,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 29.5,Over/Si,,0.0196,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 29.5,Under/No,,0.9808,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 30.5,Over/Si,,0.0190,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 30.5,Under/No,,0.9810,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 31.5,Over/Si,,0.0190,,,,v3.2-cal,Tiros,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros tot. O/U 31.5,Under/No,,0.9810,,,,v3.2-cal,Tiros,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 6.5,Over/Si,,0.8736,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 6.5,Under/No,,0.1264,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 7.5,Over/Si,,0.7674,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 7.5,Under/No,,0.2326,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 8.5,Over/Si,,0.6615,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 8.5,Under/No,,0.3385,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 9.5,Over/Si,,0.5556,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 9.5,Under/No,,0.4552,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 10.5,Over/Si,2.00,0.4552,0.4634,-0.0082,-0.0896,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 10.5,Under/No,1.73,0.5408,0.5366,0.0042,-0.0660,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 11.5,Over/Si,,0.3636,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 11.5,Under/No,,0.6364,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 12.5,Over/Si,,0.2326,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 12.5,Under/No,,0.7674,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 13.5,Over/Si,,0.2308,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 13.5,Under/No,,0.7692,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 14.5,Over/Si,,0.1264,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 14.5,Under/No,,0.8736,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 15.5,Over/Si,,0.0500,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 15.5,Under/No,,0.9500,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 16.5,Over/Si,,0.0230,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 16.5,Under/No,,0.9770,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 17.5,Over/Si,,0.0000,,,,v3.2-cal,Tiros,Local,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Aldosivi O/U 17.5,Under/No,,1.0000,,,,v3.2-cal,Tiros,Local,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 5.5,Over/Si,,0.8182,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 5.5,Under/No,,0.1818,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 6.5,Over/Si,,0.7817,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 6.5,Under/No,,0.2183,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 7.5,Over/Si,,0.7113,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 7.5,Under/No,,0.2887,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 8.5,Over/Si,,0.6164,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 8.5,Under/No,,0.3836,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 9.5,Over/Si,,0.4706,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 9.5,Under/No,,0.5294,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 10.5,Over/Si,,0.3836,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 10.5,Under/No,,0.6164,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 11.5,Over/Si,1.80,0.2887,0.5147,-0.2260,-0.4804,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 11.5,Under/No,1.91,0.7113,0.4853,0.2260,0.3579,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 12.5,Over/Si,,0.2183,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 12.5,Under/No,,0.7817,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 13.5,Over/Si,,0.1818,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 13.5,Under/No,,0.8182,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 14.5,Over/Si,,0.1275,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 14.5,Under/No,,0.8725,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 15.5,Over/Si,,0.1275,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 15.5,Under/No,,0.8725,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 16.5,Over/Si,,0.0639,,,,v3.2-cal,Tiros,Visitante,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Tiros Racing Club O/U 16.5,Under/No,,0.9340,,,,v3.2-cal,Tiros,Visitante,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 3.5,Over/Si,,0.9510,,,,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 3.5,Under/No,26.00,0.0490,0.0385,0.0106,0.2745,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 4.5,Over/Si,1.04,0.8889,0.9259,-0.0370,-0.0756,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 4.5,Under/No,13.00,0.1098,0.0741,0.0357,0.4268,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 5.5,Over/Si,1.10,0.8367,0.8642,-0.0275,-0.0796,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 5.5,Under/No,7.00,0.1633,0.1358,0.0275,0.1429,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 6.5,Over/Si,1.20,0.7521,0.7831,-0.0311,-0.0975,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 6.5,Under/No,4.33,0.2479,0.2169,0.0311,0.0743,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 7.5,Over/Si,1.40,0.6386,0.6627,-0.0241,-0.1060,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 7.5,Under/No,2.75,0.3690,0.3373,0.0317,0.0149,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 8.5,Over/Si,1.67,0.5000,0.5570,-0.0570,-0.1650,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 8.5,Under/No,2.10,0.4937,0.4430,0.0507,0.0367,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 9.5,Over/Si,1.93,0.4937,0.4639,0.0297,-0.0497,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 9.5,Under/No,1.67,0.5000,0.5361,-0.0361,-0.1670,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 10.5,Over/Si,2.75,0.3690,0.3373,0.0317,0.0149,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 10.5,Under/No,1.40,0.6386,0.6627,-0.0241,-0.1060,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 11.5,Over/Si,4.00,0.2500,0.2340,0.0160,0.0000,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 11.5,Under/No,1.22,0.7500,0.7660,-0.0160,-0.0835,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 12.5,Over/Si,6.00,0.2479,0.1579,0.0900,0.4876,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 12.5,Under/No,1.12,0.7521,0.8421,-0.0900,-0.1539,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 13.5,Over/Si,9.00,0.1579,0.1063,0.0515,0.4211,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 13.5,Under/No,1.07,0.8421,0.8937,-0.0515,-0.0981,v3.2-cal,Corners,Total,W
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 14.5,Over/Si,13.00,0.1098,0.0737,0.0360,0.4268,v3.2-cal,Corners,Total,L
2026-04-18 23:56,1492028,Aldosivi vs Racing Club,"('Liga Profesional', False)",Corners tot. O/U 14.5,Under/No,1.03,0.8889,0.9263,-0.0374,-0.0800,v3.2-cal,Corners,Total,W
